category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,34689009160,"[{'date': '2017-08-31 02:39:01',
 'ebayID': '161364894829',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-06-17 21:36:22',
 'ebayID': '161364894829',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-05-30 01:35:56',
 'ebayID': '161364894829',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-05-29 06:34:34',
 'ebayID': '161364894829',
 'price': 10.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Dungeon-Skulls-Bones-CATACOMBS-Mural-BACKDROP-/161364894829?epid=691292038&hash=item259218e46d:g:JRkAAOSw7I5TwgJu,34 ,161364894829,10.99
,,,,,,,,http://www.ebay.com/itm/Halloween-Prop-CROCODILE-ALLIGATOR-TOILET-TOPPER-Cling-Decal-Bathroom-Decoration-/281188114772?epid=1011758835&hash=item41781e2154:g:OXIAAOxyA7tSXBB4,33 ,281188114772,not_set
,,,,,,034689000136,"[{'date': '2017-08-27 05:30:12',
 'ebayID': '130956360183',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-26 13:39:49',
 'ebayID': '130956360183',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-13 19:14:23',
 'ebayID': '130956360183',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-ZOMBIE-Walking-Dead-REFRIGERATOR-Wall-DOOR-COVER-/130956360183?epid=1900166248&hash=item1e7d9b79f7:g:tcgAAMXQysxR9Ci0,52 ,130956360183,4.99
,,,,,Forum,,"[{'date': '2017-09-13 15:21:04',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}, {'date': '2017-09-06 09:51:30',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}, {'date': '2017-08-30 06:12:11',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}, {'date': '2017-08-18 19:57:19',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'2'}, {'date': '2017-08-05 15:58:59',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}, {'date': '2017-07-26 21:13:49',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}, {'date': '2017-07-16 10:43:28',
 'ebayID': '282001178009',
 'price': 5.91,
 'quantity': u'1'}]",http://www.ebay.com/itm/Bloody-Bathroom-Mirror-Zombie-Sticker-Cling-Decal-Scary-Party-Decor-Decoration-/282001178009?epid=1941420319&hash=item41a8947d99:g:WEoAAOSwOyJX9ZRe,31 ,282001178009,5.91
,,,,,,,"[{'date': '2017-09-17 19:00:06',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-17 18:11:21',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-17 14:57:08',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-17 13:44:29',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-16 22:01:08',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-16 19:34:23',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-16 17:53:08',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-16 04:32:12',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-15 21:08:32',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-15 11:01:52',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-15 09:14:54',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-15 02:54:00',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-14 17:17:44',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-14 08:35:59',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-14 07:01:16',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-14 07:01:12',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-13 20:33:07',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-13 18:48:33',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-13 09:48:07',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-13 00:43:15',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-12 21:58:21',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-12 18:06:19',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-12 08:26:06',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-11 15:07:36',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-11 10:07:41',
 'ebayID': '122687363187',
 'price': 37.55,
 'quantity': u'1'}, {'date': '2017-09-10 08:56:30',
 'ebayID': '122687363187',
 'price': 37.51,
 'quantity': u'1'}, {'date': '2017-09-09 21:28:57',
 'ebayID': '122687363187',
 'price': 37.51,
 'quantity': u'1'}, {'date': '2017-09-07 08:21:29',
 'ebayID': '122687363187',
 'price': 37.51,
 'quantity': u'1'}]",http://www.ebay.com/itm/INFLATABLE-PUMPKIN-REAPER-5-Ft-Life-Size-Light-Up-Outdoor-Halloween-Prop-Decor-/122687363187?epid=1941975094&hash=item1c90bc9873:g:lygAAOSw6btZsXSD,28 ,122687363187,37.55
,,,,,Amscan,,"[{'date': '2017-09-18 07:10:03',
 'ebayID': '263175467607',
 'price': 13.72,
 'quantity': u'1'}, {'date': '2017-09-17 20:11:09',
 'ebayID': '263175467607',
 'price': 13.08,
 'quantity': u'1'}, {'date': '2017-09-17 14:37:24',
 'ebayID': '263175467607',
 'price': 13.08,
 'quantity': u'1'}, {'date': '2017-09-17 10:05:57',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-17 07:54:24',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-17 03:56:31',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-16 16:21:04',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-16 15:31:10',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-16 14:46:24',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-14 21:59:22',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-14 20:34:42',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-14 09:17:13',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-13 18:48:08',
 'ebayID': '263175467607',
 'price': 13.73,
 'quantity': u'1'}, {'date': '2017-09-12 17:10:45',
 'ebayID': '263175467607',
 'price': 13.04,
 'quantity': u'1'}, {'date': '2017-09-11 18:30:57',
 'ebayID': '263175467607',
 'price': 13.04,
 'quantity': u'1'}, {'date': '2017-09-10 18:02:04',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-09 15:13:31',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-09 14:27:06',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-08 20:45:45',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-07 21:33:57',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-07 18:06:13',
 'ebayID': '263175467607',
 'price': 12.93,
 'quantity': u'1'}, {'date': '2017-09-06 18:15:39',
 'ebayID': '263175467607',
 'price': 13.27,
 'quantity': u'1'}, {'date': '2017-09-06 16:56:43',
 'ebayID': '263175467607',
 'price': 13.19,
 'quantity': u'1'}, {'date': '2017-09-06 13:03:58',
 'ebayID': '263175467607',
 'price': 13.07,
 'quantity': u'1'}, {'date': '2017-09-05 17:07:39',
 'ebayID': '263175467607',
 'price': 13.55,
 'quantity': u'1'}, {'date': '2017-09-05 07:33:54',
 'ebayID': '263175467607',
 'price': 14.47,
 'quantity': u'1'}, {'date': '2017-09-04 18:07:38',
 'ebayID': '263175467607',
 'price': 14.47,
 'quantity': u'1'}, {'date': '2017-09-03 23:49:20',
 'ebayID': '263175467607',
 'price': 14.47,
 'quantity': u'1'}, {'date': '2017-09-02 16:46:00',
 'ebayID': '263175467607',
 'price': 14.47,
 'quantity': u'1'}]",http://www.ebay.com/itm/Indoor-Home-Halloween-Decoration-Spooky-Decor-Prop-Trick-Or-Treat-Scene-Wall-Kit-/263175467607?epid=1710425965&hash=item3d467af257:g:3DkAAOSw5l5Zpffa,29 ,263175467607,13.72
,,,,,,34689010845,"[{'date': '2017-09-17 20:25:55', 'ebayID': '2', 'price': 3.59, 'quantity': u'1'}, {'date': '2017-09-08 09:14:28', 'ebayID': '2', 'price': 3.59, 'quantity': u'1'}]",http://www.ebay.com/itm/2-HALLOWEEN-Party-Decoration-Prop-JOINTED-Poseable-SKELETONS-Skeleton-22-inches-/161454814742?epid=1131959193&hash=item259774f616:g:th4AAOSwbqpTwhr~,28 ,2,3.59
,,,,,,742834458922,"[{'date': '2017-08-10 17:32:31',
 'ebayID': '252482057513',
 'price': 52.95,
 'quantity': u'1'}, {'date': '2017-07-17 20:54:32',
 'ebayID': '252482057513',
 'price': 47.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Hanging-Witch-Animated-Outdoor-Garden-Decoration-Prop-Trick-Spooky-NEW-/252482057513?epid=1579864726&hash=item3ac91a7529:g:BUgAAOSwQfpZuOEF,26 ,252482057513,52.95
,,,,,,Does not apply,"[{'date': '2017-09-15 10:19:33',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-08-26 17:22:40',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-08-16 06:27:36',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-08-09 11:58:00',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-08-05 18:45:53',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-08-03 21:42:22',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-30 18:23:37',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-27 11:14:40',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-26 16:44:07',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-24 13:56:34',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-24 00:18:16',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-15 11:55:07',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-11 21:10:58',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}, {'date': '2017-07-11 16:54:44',
 'ebayID': '351729176866',
 'price': 8.06,
 'quantity': u'1'}]",http://www.ebay.com/itm/Bloody-Shower-Curtain-Bates-MOTEL-Hotel-Psycho-Scary-Halloween-Decoration-Prop-/351729176866?hash=item51e4b15122:g:DAwAAOSwYIxX9ZQ0,25 ,351729176866,8.06
,,,,,,,,http://www.ebay.com/itm/Gothic-Halloween-Prop-SKULL-LABORATORY-FLOOR-WALL-GRABBER-Window-Door-Decoration-/271772351644?hash=item3f46e4fc9c:g:jEAAAOSwe-FU2yUE,25 ,271772351644,not_set
,,,,,,876416050027,"[{'date': '2017-08-26 10:40:04',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}, {'date': '2017-08-07 16:11:37',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}, {'date': '2017-08-03 12:47:41',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}, {'date': '2017-07-02 13:31:06',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}, {'date': '2017-05-30 20:06:02',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}, {'date': '2017-05-28 07:24:05',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'7'}, {'date': '2017-05-22 15:42:06',
 'ebayID': '112083288136',
 'price': 5.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-SCARY-RAT-MOUSE-PARTY-SEASONAL-PROP-DECOR-DECORATION-/112083288136?hash=item1a18af4048:g:4lMAAOSw2xRYhtgM,24 ,112083288136,5.99
,,,,,,887600062443,"[{'date': '2016-10-21 12:55:19',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-10-16 10:56:38',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-10-13 21:31:25',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-10-11 16:32:23',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-10-10 16:59:01',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-10-09 16:40:33',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-09-23 10:49:15',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'2'}, {'date': '2016-09-14 14:36:42',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-09-12 05:59:24',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-08-31 22:38:21',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-08-31 01:13:04',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-08-29 00:52:47',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2016-08-12 09:08:59',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'2'}, {'date': '2015-10-21 17:39:51',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-10-11 17:47:53',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-10-10 13:13:29',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-09-24 15:02:34',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-09-19 22:09:24',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-09-18 19:43:35',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-09-16 20:44:31',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-09-16 19:12:29',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}, {'date': '2015-08-27 11:35:36',
 'ebayID': '221843667926',
 'price': 15.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/NEW-Giant-10ft-Black-SPIDERWEB-Halloween-Party-Decorations-/221843667926?epid=1008182464&hash=item33a6e9bbd6:g:xMkAAOSwDk5T6Yr~,24 ,221843667926,15.99
,,,,,,8157383137242,"[{'date': '2017-09-15 21:02:35',
 'ebayID': '332367752696',
 'price': 32.49,
 'quantity': u'1'}, {'date': '2017-09-13 14:31:14',
 'ebayID': '332367752696',
 'price': 32.49,
 'quantity': u'1'}, {'date': '2017-09-13 07:16:31',
 'ebayID': '332367752696',
 'price': 32.49,
 'quantity': u'1'}, {'date': '2017-09-11 18:23:10',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-11 09:50:49',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-11 06:43:01',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-10 13:04:38',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-09 10:11:05',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-08 15:17:41',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-08 13:48:27',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-08 08:59:17',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'1'}, {'date': '2017-09-06 17:23:42',
 'ebayID': '332367752696',
 'price': 29.94,
 'quantity': u'2'}, {'date': '2017-09-05 22:09:25',
 'ebayID': '332367752696',
 'price': 28.86,
 'quantity': u'1'}, {'date': '2017-09-05 07:33:54',
 'ebayID': '332367752696',
 'price': 27.86,
 'quantity': u'1'}, {'date': '2017-09-04 21:17:29',
 'ebayID': '332367752696',
 'price': 27.86,
 'quantity': u'2'}, {'date': '2017-09-04 19:43:38',
 'ebayID': '332367752696',
 'price': 27.86,
 'quantity': u'1'}, {'date': '2017-09-04 16:25:05',
 'ebayID': '332367752696',
 'price': 27.86,
 'quantity': u'1'}, {'date': '2017-09-04 07:50:30',
 'ebayID': '332367752696',
 'price': 24.79,
 'quantity': u'1'}, {'date': '2017-09-03 18:25:57',
 'ebayID': '332367752696',
 'price': 24.79,
 'quantity': u'1'}, {'date': '2017-09-03 16:55:53',
 'ebayID': '332367752696',
 'price': 24.79,
 'quantity': u'1'}, {'date': '2017-09-03 09:32:42',
 'ebayID': '332367752696',
 'price': 24.79,
 'quantity': u'1'}]",http://www.ebay.com/itm/Outdoor-Halloween-Tombstone-Decoration-Scary-Spooky-Haunted-House-Decor-4-Pack-/332367752696?epid=2221936488&hash=item4d62a96df8:g:gugAAOSwVgZZrBf4,23 ,332367752696,not_set
,,,,,,034689009986,"[{'date': '2017-09-16 00:52:28',
 'ebayID': '130970276076',
 'price': 6.57,
 'quantity': u'1'}, {'date': '2017-08-14 17:12:43',
 'ebayID': '130970276076',
 'price': 6.57,
 'quantity': u'1'}, {'date': '2017-08-14 15:44:44',
 'ebayID': '130970276076',
 'price': 6.57,
 'quantity': u'1'}, {'date': '2017-08-12 09:31:39',
 'ebayID': '130970276076',
 'price': 6.57,
 'quantity': u'1'}, {'date': '2017-08-10 22:14:50',
 'ebayID': '130970276076',
 'price': 6.57,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Wall-Banner-Mural-Photo-Prop-Wicked-FLYING-WITCH-/130970276076?epid=0&hash=item1e7e6fd0ec:g:ArIAAOxyvuVSEIIx,23 ,130970276076,6.57
,,,0812566022897,,,,"[{'date': '2017-09-17 12:18:52',
 'ebayID': '152272387607',
 'price': 30.85,
 'quantity': u'1'}, {'date': '2017-09-15 21:08:09',
 'ebayID': '152272387607',
 'price': 39.12,
 'quantity': u'1'}, {'date': '2017-09-12 20:17:59',
 'ebayID': '152272387607',
 'price': 31.72,
 'quantity': u'1'}, {'date': '2017-09-10 19:06:41',
 'ebayID': '152272387607',
 'price': 31.72,
 'quantity': u'1'}, {'date': '2017-09-04 11:13:48',
 'ebayID': '152272387607',
 'price': 20.56,
 'quantity': u'1'}, {'date': '2017-08-28 11:49:02',
 'ebayID': '152272387607',
 'price': 20.56,
 'quantity': u'1'}, {'date': '2017-08-25 09:52:48',
 'ebayID': '152272387607',
 'price': 20.56,
 'quantity': u'1'}, {'date': '2017-08-21 06:38:03',
 'ebayID': '152272387607',
 'price': 20.56,
 'quantity': u'1'}, {'date': '2017-08-16 15:32:35',
 'ebayID': '152272387607',
 'price': 19.44,
 'quantity': u'1'}, {'date': '2017-08-15 15:45:58',
 'ebayID': '152272387607',
 'price': 20.53,
 'quantity': u'1'}, {'date': '2017-08-12 06:41:00',
 'ebayID': '152272387607',
 'price': 19.62,
 'quantity': u'1'}, {'date': '2017-08-08 06:46:16',
 'ebayID': '152272387607',
 'price': 19.62,
 'quantity': u'1'}, {'date': '2017-08-02 13:23:09',
 'ebayID': '152272387607',
 'price': 19.62,
 'quantity': u'1'}, {'date': '2017-07-31 08:59:17',
 'ebayID': '152272387607',
 'price': 19.62,
 'quantity': u'1'}, {'date': '2017-07-28 17:39:29',
 'ebayID': '152272387607',
 'price': 19.62,
 'quantity': u'1'}]",http://www.ebay.com/itm/Skeleton-Halloween-Decoration-Scary-Grim-Reaper-Decor-Outdoor-Haunted-House-Prop-/152272387607?epid=1772344515&hash=item2374243e17:g:DDIAAOSw-CpX-gBv,22 ,152272387607,30.85
,,,,,Forum,,"[{'date': '2017-09-18 06:12:21',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-17 19:28:10',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'2'}, {'date': '2017-09-17 09:10:16',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-16 14:37:14',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-16 12:42:23',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-15 23:42:05',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-14 14:48:17',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-13 17:38:29',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-12 15:28:04',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-11 21:02:43',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-10 20:56:58',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-09 19:31:57',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-07 11:31:49',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-06 07:26:12',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'2'}, {'date': '2017-09-04 18:40:30',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-09-03 05:01:58',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-08-30 12:42:08',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-08-29 08:24:14',
 'ebayID': '351865013829',
 'price': 4.95,
 'quantity': u'1'}, {'date': '2017-06-23 13:59:01',
 'ebayID': '351865013829',
 'price': 11.01,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Haunted-House-Mansion-Scary-Decoration-Hallway-Ghosts-Wall-Poster-/351865013829?epid=1684093933&hash=item51ecca0645:g:3VQAAOSwTA9X9ZWQ,4 ,351865013829,4.95
,,,,,,,,http://www.ebay.com/itm/Gothic-Horror-PEEPING-CREEPY-CLOWN-Window-Mirror-Cling-Haunted-House-Decoration-/271996622188?epid=1642002615&hash=item3f5443156c:g:eFQAAOSwFnFWBRYX,22 ,271996622188,not_set
,,,,,,876416068725,"[{'date': '2016-10-18 07:17:17',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2016-09-30 14:47:41',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2016-03-21 22:29:04',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2015-09-02 14:56:01',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2015-02-17 16:40:36',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2014-10-30 14:41:07',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2014-07-23 16:35:19',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2013-10-26 17:55:58',
 'ebayID': '130736429988',
 'price': 3.14,
 'quantity': u'1'}, {'date': '2013-10-09 15:38:43',
 'ebayID': '130736429988',
 'price': 3.14,
 'quantity': u'1'}, {'date': '2013-10-07 22:03:15',
 'ebayID': '130736429988',
 'price': 3.14,
 'quantity': u'1'}, {'date': '2013-10-07 01:41:51',
 'ebayID': '130736429988',
 'price': 3.14,
 'quantity': u'1'}, {'date': '2013-10-02 08:14:15',
 'ebayID': '130736429988',
 'price': 3.14,
 'quantity': u'1'}, {'date': '2013-08-25 16:53:22',
 'ebayID': '130736429988',
 'price': 2.44,
 'quantity': u'1'}, {'date': '2012-10-21 12:36:23',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'2'}, {'date': '2012-10-18 14:28:15',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-10-13 08:35:03',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-10-12 18:23:23',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-10-09 13:07:32',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-08-12 14:58:43',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-08-06 11:48:42',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2012-07-23 21:35:39',
 'ebayID': '130736429988',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Prop-Decor-Wall-Decor-Mural-CREATE-A-SCENE-SKELETON-FIREPLACE-/130736429988?hash=item1e707f9ba4:m:mMf0GiVR2iqp3SdxmWq_6bg,22 ,130736429988,3.49
,,,,,,742834458953,"[{'date': '2017-09-15 14:17:49',
 'ebayID': '252482100997',
 'price': 53.95,
 'quantity': u'1'}, {'date': '2017-09-15 09:00:09',
 'ebayID': '252482100997',
 'price': 53.95,
 'quantity': u'1'}, {'date': '2017-08-12 23:40:46',
 'ebayID': '252482100997',
 'price': 53.95,
 'quantity': u'1'}, {'date': '2017-07-28 05:25:47',
 'ebayID': '252482100997',
 'price': 50.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Hanging-Spooky-Ghost-Animated-Outdoor-Scary-Phantom-Prop-Lighted-Decor-/252482100997?epid=1179829006&hash=item3ac91b1f05:g:R~QAAOSwoRBZuOEF,21 ,252482100997,53.95
,,,,,,040925604273,"[{'date': '2017-08-31 17:49:31',
 'ebayID': '9',
 'price': 99.97,
 'quantity': u'1'}, {'date': '2017-08-29 05:33:15',
 'ebayID': '9',
 'price': 99.97,
 'quantity': u'1'}]",http://www.ebay.com/itm/9Ft-Animated-Halloween-Casper-Ghost-Airblown-Inflatable-Yard-Decor-Props-Balloon-/140883527509?hash=item20cd500755:m:mrM9KdhyEunHmvaA6SSEDbw,21 ,9,99.97
